"doy","year","hour","shf","site","loc","sensorZ"
193,2016,1.5,3.345191,"hd","organic",5
193,2016,2,3.317662,"hd","organic",5
193,2016,2.5,3.312176,"hd","organic",5
193,2016,3,3.36288,"hd","organic",5
193,2016,3.5,3.735757,"hd","organic",5
193,2016,4,4.334916,"hd","organic",5
193,2016,4.5,5.135881,"hd","organic",5
193,2016,5,5.876,"hd","organic",5
193,2016,5.5,6.335471,"hd","organic",5
193,2016,6,6.762116,"hd","organic",5
193,2016,6.5,7.462847,"hd","organic",5
193,2016,7,7.973734,"hd","organic",5
193,2016,7.5,8.278715,"hd","organic",5
193,2016,8,8.753013,"hd","organic",5
193,2016,8.5,9.075881,"hd","organic",5
193,2016,9,9.111004,"hd","organic",5
193,2016,9.5,8.8555,"hd","organic",5
193,2016,10,8.612487,"hd","organic",5
193,2016,10.5,8.715597,"hd","organic",5
193,2016,11,9.1556,"hd","organic",5
193,2016,11.5,11.77602,"hd","organic",5
193,2016,12,11.42759,"hd","organic",5
193,2016,12.5,10.27827,"hd","organic",5
193,2016,13,10.11927,"hd","organic",5
193,2016,13.5,10.59148,"hd","organic",5
193,2016,14,11.39094,"hd","organic",5
193,2016,14.5,12.08835,"hd","organic",5
193,2016,15,12.44689,"hd","organic",5
193,2016,15.5,12.58692,"hd","organic",5
193,2016,16,12.67679,"hd","organic",5
193,2016,16.5,12.67232,"hd","organic",5
193,2016,17,12.02361,"hd","organic",5
193,2016,17.5,11.55246,"hd","organic",5
193,2016,18,11.56412,"hd","organic",5
193,2016,18.5,11.47788,"hd","organic",5
193,2016,19,11.22505,"hd","organic",5
193,2016,19.5,10.87334,"hd","organic",5
193,2016,20,10.83469,"hd","organic",5
193,2016,20.5,10.96524,"hd","organic",5
193,2016,21,10.61574,"hd","organic",5
193,2016,21.5,10.15677,"hd","organic",5
193,2016,22,9.703249,"hd","organic",5
193,2016,22.5,9.276937,"hd","organic",5
193,2016,23,8.882282,"hd","organic",5
193,2016,23.5,8.484701,"hd","organic",5
194,2016,0,8.127132,"hd","organic",5
194,2016,0.5,7.821073,"hd","organic",5
194,2016,1,7.567739,"hd","organic",5
194,2016,1.5,7.390781,"hd","organic",5
194,2016,2,7.212729,"hd","organic",5
194,2016,2.5,6.773365,"hd","organic",5
194,2016,3,6.773283,"hd","organic",5
194,2016,3.5,7.071135,"hd","organic",5
194,2016,4,7.465746,"hd","organic",5
194,2016,4.5,7.935863,"hd","organic",5
194,2016,5,8.647664,"hd","organic",5
194,2016,5.5,9.370385,"hd","organic",5
194,2016,6,10.0262,"hd","organic",5
194,2016,6.5,10.71893,"hd","organic",5
194,2016,7,12.0624,"hd","organic",5
194,2016,7.5,13.47497,"hd","organic",5
194,2016,8,13.92976,"hd","organic",5
194,2016,8.5,13.96072,"hd","organic",5
