doy,year,hour,shf,site,loc,sensorZ
188,2016,18,10.77076,hd,moss,5
188,2016,18.5,10.69778,hd,moss,5
188,2016,19,10.70861,hd,moss,5
188,2016,19.5,10.587,hd,moss,5
188,2016,20,10.12556,hd,moss,5
188,2016,20.5,9.365458,hd,moss,5
188,2016,21,8.539754,hd,moss,5
188,2016,21.5,7.704176,hd,moss,5
188,2016,22,6.930821,hd,moss,5
188,2016,22.5,6.230303,hd,moss,5
188,2016,23,5.618126,hd,moss,5
188,2016,23.5,5.071502,hd,moss,5
189,2016,0,4.609022,hd,moss,5
189,2016,0.5,4.233745,hd,moss,5
189,2016,1,3.937744,hd,moss,5
189,2016,1.5,3.673141,hd,moss,5
189,2016,2,3.45191,hd,moss,5
189,2016,2.5,3.305948,hd,moss,5
189,2016,3,3.245037,hd,moss,5
189,2016,3.5,3.22452,hd,moss,5
189,2016,4,3.204312,hd,moss,5
189,2016,4.5,3.192805,hd,moss,5
189,2016,5,3.241396,hd,moss,5
189,2016,5.5,3.403317,hd,moss,5
189,2016,6,3.679621,hd,moss,5
189,2016,6.5,4.037162,hd,moss,5
189,2016,7,4.393606,hd,moss,5
189,2016,7.5,4.701289,hd,moss,5
189,2016,8,5.005835,hd,moss,5
189,2016,8.5,5.256663,hd,moss,5
189,2016,9,5.406756,hd,moss,5
189,2016,9.5,5.663105,hd,moss,5
189,2016,10,6.238425,hd,moss,5
189,2016,10.5,6.832243,hd,moss,5
189,2016,11,7.240806,hd,moss,5
189,2016,11.5,7.509985,hd,moss,5
189,2016,12,7.62645,hd,moss,5
189,2016,12.5,7.675198,hd,moss,5
189,2016,13,7.704805,hd,moss,5
189,2016,13.5,7.708656,hd,moss,5
189,2016,14,7.580987,hd,moss,5
189,2016,14.5,7.527135,hd,moss,5
189,2016,15,7.762725,hd,moss,5
189,2016,15.5,8.027187,hd,moss,5
189,2016,16,8.166114,hd,moss,5
189,2016,16.5,8.084404,hd,moss,5
189,2016,17,7.868329,hd,moss,5
189,2016,17.5,7.712301,hd,moss,5
189,2016,18,7.537194,hd,moss,5
189,2016,18.5,7.310429,hd,moss,5
189,2016,19,6.995939,hd,moss,5
189,2016,19.5,6.639853,hd,moss,5
189,2016,20,6.278309,hd,moss,5
189,2016,20.5,5.967394,hd,moss,5
189,2016,21,5.716178,hd,moss,5
189,2016,21.5,5.504636,hd,moss,5
189,2016,22,5.176108,hd,moss,5
189,2016,22.5,4.795016,hd,moss,5
189,2016,23,4.346375,hd,moss,5
189,2016,23.5,3.894979,hd,moss,5
190,2016,0,3.41854,hd,moss,5
190,2016,0.5,2.966886,hd,moss,5
190,2016,1,2.541029,hd,moss,5
190,2016,1.5,2.052442,hd,moss,5
190,2016,2,1.552299,hd,moss,5
190,2016,2.5,1.18836,hd,moss,5
190,2016,3,0.9997455,hd,moss,5
190,2016,3.5,0.9625958,hd,moss,5
190,2016,4,1.03403,hd,moss,5
190,2016,4.5,1.301754,hd,moss,5
190,2016,5,1.768776,hd,moss,5
190,2016,5.5,2.313556,hd,moss,5
190,2016,6,2.796566,hd,moss,5
190,2016,6.5,3.16605,hd,moss,5
190,2016,7,3.470699,hd,moss,5
190,2016,7.5,3.867711,hd,moss,5
190,2016,8,4.354322,hd,moss,5
190,2016,8.5,4.921252,hd,moss,5
190,2016,9,5.521246,hd,moss,5
190,2016,9.5,6.355579,hd,moss,5
190,2016,10,7.183582,hd,moss,5
190,2016,10.5,7.782393,hd,moss,5
190,2016,11,8.281882,hd,moss,5
190,2016,11.5,8.832062,hd,moss,5
190,2016,12,9.391148,hd,moss,5
190,2016,12.5,9.963041,hd,moss,5
190,2016,13,10.45094,hd,moss,5
190,2016,13.5,10.89429,hd,moss,5
190,2016,14,11.95498,hd,moss,5
190,2016,14.5,12.66111,hd,moss,5
190,2016,15,12.42344,hd,moss,5
190,2016,15.5,11.6733,hd,moss,5
190,2016,16,10.91224,hd,moss,5
190,2016,16.5,10.65128,hd,moss,5
190,2016,17,10.48713,hd,moss,5
190,2016,17.5,10.1959,hd,moss,5
190,2016,18,9.971454,hd,moss,5
190,2016,18.5,9.93591,hd,moss,5
190,2016,19,9.847221,hd,moss,5
190,2016,19.5,9.619304,hd,moss,5
190,2016,20,9.286963,hd,moss,5
190,2016,20.5,8.693233,hd,moss,5
190,2016,21,7.999645,hd,moss,5
190,2016,21.5,7.282514,hd,moss,5
190,2016,22,6.734991,hd,moss,5
190,2016,22.5,6.340766,hd,moss,5
190,2016,23,6.007939,hd,moss,5
190,2016,23.5,5.684684,hd,moss,5
191,2016,0,5.375337,hd,moss,5
191,2016,0.5,5.091731,hd,moss,5
191,2016,1,4.841471,hd,moss,5
191,2016,1.5,4.670592,hd,moss,5
191,2016,2,4.612975,hd,moss,5
191,2016,2.5,4.638031,hd,moss,5
191,2016,3,4.671916,hd,moss,5
191,2016,3.5,4.676381,hd,moss,5
191,2016,4,4.694339,hd,moss,5
191,2016,4.5,4.731774,hd,moss,5
191,2016,5,4.762931,hd,moss,5
191,2016,5.5,4.760475,hd,moss,5
191,2016,6,4.766126,hd,moss,5
191,2016,6.5,4.815493,hd,moss,5
191,2016,7,4.953674,hd,moss,5
191,2016,7.5,5.139483,hd,moss,5
191,2016,8,5.471644,hd,moss,5
191,2016,8.5,5.952063,hd,moss,5
191,2016,9,6.587591,hd,moss,5
191,2016,9.5,7.282972,hd,moss,5
191,2016,10,7.929446,hd,moss,5
191,2016,10.5,8.405019,hd,moss,5
191,2016,11,8.84721,hd,moss,5
191,2016,11.5,9.395329,hd,moss,5
191,2016,12,10.71327,hd,moss,5
191,2016,12.5,12.82349,hd,moss,5
191,2016,13,14.43544,hd,moss,5
191,2016,13.5,14.11463,hd,moss,5
191,2016,14,13.48746,hd,moss,5
191,2016,14.5,12.76744,hd,moss,5
191,2016,15,12.36996,hd,moss,5
191,2016,15.5,11.95083,hd,moss,5
191,2016,16,11.10363,hd,moss,5
191,2016,16.5,10.34704,hd,moss,5
191,2016,17,10.19276,hd,moss,5
191,2016,17.5,10.20554,hd,moss,5
