doy,year,hour,shf,site,loc,sensorZ
187,2016,6,1.226887,ld,moss,5
187,2016,6.5,1.064732,ld,moss,5
187,2016,7,8.423803,ld,moss,5
187,2016,7.5,18.54947,ld,moss,5
187,2016,8,19.25913,ld,moss,5
187,2016,8.5,17.35383,ld,moss,5
187,2016,9,20.0828,ld,moss,5
187,2016,9.5,24.52524,ld,moss,5
187,2016,10,25.22386,ld,moss,5
187,2016,10.5,21.08459,ld,moss,5
187,2016,11,18.54171,ld,moss,5
187,2016,11.5,25.52619,ld,moss,5
187,2016,12,31.30121,ld,moss,5
187,2016,12.5,33.43929,ld,moss,5
187,2016,13,33.28784,ld,moss,5
187,2016,13.5,28.53447,ld,moss,5
187,2016,14,28.79055,ld,moss,5
187,2016,14.5,31.77565,ld,moss,5
187,2016,15,30.50906,ld,moss,5
187,2016,15.5,31.6416,ld,moss,5
187,2016,16,33.18738,ld,moss,5
187,2016,16.5,34.24855,ld,moss,5
187,2016,17,30.92948,ld,moss,5
187,2016,17.5,26.18716,ld,moss,5
187,2016,18,21.21558,ld,moss,5
187,2016,18.5,19.05682,ld,moss,5
187,2016,19,15.34281,ld,moss,5
187,2016,19.5,15.77436,ld,moss,5
187,2016,20,14.92054,ld,moss,5
187,2016,20.5,14.39324,ld,moss,5
187,2016,21,13.1182,ld,moss,5
187,2016,21.5,12.16254,ld,moss,5
187,2016,22,11.16456,ld,moss,5
187,2016,22.5,9.915937,ld,moss,5
187,2016,23,9.705362,ld,moss,5
187,2016,23.5,9.400996,ld,moss,5
188,2016,0,9.314975,ld,moss,5
188,2016,0.5,9.380914,ld,moss,5
188,2016,1,9.490165,ld,moss,5
188,2016,1.5,9.652991,ld,moss,5
188,2016,2,9.815889,ld,moss,5
188,2016,2.5,9.979083,ld,moss,5
188,2016,3,10.31802,ld,moss,5
188,2016,3.5,10.59912,ld,moss,5
188,2016,4,10.65474,ld,moss,5
188,2016,4.5,11.03936,ld,moss,5
188,2016,5,11.95136,ld,moss,5
188,2016,5.5,13.67827,ld,moss,5
188,2016,6,13.51704,ld,moss,5
188,2016,6.5,14.84582,ld,moss,5
188,2016,7,20.14872,ld,moss,5
188,2016,7.5,22.4671,ld,moss,5
188,2016,8,23.85567,ld,moss,5
188,2016,8.5,25.14806,ld,moss,5
188,2016,9,26.02346,ld,moss,5
188,2016,9.5,25.73721,ld,moss,5
188,2016,10,23.75003,ld,moss,5
188,2016,10.5,21.88555,ld,moss,5
188,2016,11,21.33088,ld,moss,5
188,2016,11.5,19.76525,ld,moss,5
188,2016,12,18.51214,ld,moss,5
188,2016,12.5,19.32821,ld,moss,5
188,2016,13,21.5346,ld,moss,5
188,2016,13.5,22.90171,ld,moss,5
188,2016,14,21.18891,ld,moss,5
188,2016,14.5,19.09247,ld,moss,5
188,2016,15,16.40738,ld,moss,5
188,2016,15.5,15.08218,ld,moss,5
188,2016,16,14.59726,ld,moss,5
188,2016,16.5,14.32036,ld,moss,5
188,2016,17,15.22776,ld,moss,5
188,2016,17.5,16.34416,ld,moss,5
188,2016,18,15.94669,ld,moss,5
188,2016,18.5,15.32692,ld,moss,5
188,2016,19,14.96387,ld,moss,5
188,2016,19.5,14.86568,ld,moss,5
188,2016,20,14.32068,ld,moss,5
188,2016,20.5,12.88018,ld,moss,5
188,2016,21,11.15531,ld,moss,5
