doy,year,hour,tempS,sensorZ,sensInfo,sensorLoc,site
189,2016,8.5,4.2,18,tempS.5TM,mineral,ld
189,2016,9,4.2,18,tempS.5TM,mineral,ld
189,2016,9.5,4.2,18,tempS.5TM,mineral,ld
189,2016,10,4.3,18,tempS.5TM,mineral,ld
189,2016,10.5,4.5,18,tempS.5TM,mineral,ld
189,2016,11,4.4,18,tempS.5TM,mineral,ld
189,2016,11.5,4.4,18,tempS.5TM,mineral,ld
189,2016,12,4.4,18,tempS.5TM,mineral,ld
189,2016,12.5,4.4,18,tempS.5TM,mineral,ld
189,2016,13,4.4,18,tempS.5TM,mineral,ld
189,2016,13.5,4.4,18,tempS.5TM,mineral,ld
189,2016,14,4.4,18,tempS.5TM,mineral,ld
189,2016,14.5,4.4,18,tempS.5TM,mineral,ld
189,2016,15,4.4,18,tempS.5TM,mineral,ld
189,2016,15.5,4.4,18,tempS.5TM,mineral,ld
189,2016,16,4.4,18,tempS.5TM,mineral,ld
189,2016,16.5,4.4,18,tempS.5TM,mineral,ld
189,2016,17,4.4,18,tempS.5TM,mineral,ld
189,2016,17.5,4.4,18,tempS.5TM,mineral,ld
189,2016,18,4.4,18,tempS.5TM,mineral,ld
