doy,year,hour,shf,site,loc,sensorZ
186,2016,14.5,17.21549,ld,organic,5
186,2016,15,16.96481,ld,organic,5
186,2016,15.5,16.02299,ld,organic,5
186,2016,16,15.35252,ld,organic,5
186,2016,16.5,13.43873,ld,organic,5
186,2016,17,14.01503,ld,organic,5
186,2016,17.5,13.99642,ld,organic,5
186,2016,18,13.38262,ld,organic,5
186,2016,18.5,12.16122,ld,organic,5
186,2016,19,12.06748,ld,organic,5
186,2016,19.5,11.55926,ld,organic,5
186,2016,20,11.22886,ld,organic,5
186,2016,20.5,9.272183,ld,organic,5
186,2016,21,7.021649,ld,organic,5
186,2016,21.5,5.572088,ld,organic,5
186,2016,22,4.329429,ld,organic,5
186,2016,22.5,2.718732,ld,organic,5
186,2016,23,1.089156,ld,organic,5
186,2016,23.5,0.8334645,ld,organic,5
187,2016,0,0.8947726,ld,organic,5
187,2016,0.5,0.4763587,ld,organic,5
187,2016,1,-0.2840695,ld,organic,5
187,2016,1.5,-1.209777,ld,organic,5
187,2016,2,-2.010765,ld,organic,5
187,2016,2.5,-2.51656,ld,organic,5
187,2016,3,-2.643831,ld,organic,5
187,2016,3.5,-2.278227,ld,organic,5
187,2016,4,-1.164665,ld,organic,5
187,2016,4.5,0.5199139,ld,organic,5
187,2016,5,1.562524,ld,organic,5
187,2016,5.5,2.483736,ld,organic,5
187,2016,6,2.602067,ld,organic,5
187,2016,6.5,3.300975,ld,organic,5
187,2016,7,6.88239,ld,organic,5
187,2016,7.5,11.09443,ld,organic,5
187,2016,8,11.7627,ld,organic,5
187,2016,8.5,12.11513,ld,organic,5
187,2016,9,13.81446,ld,organic,5
187,2016,9.5,15.70847,ld,organic,5
187,2016,10,17.27709,ld,organic,5
187,2016,10.5,17.91556,ld,organic,5
187,2016,11,15.88591,ld,organic,5
187,2016,11.5,13.9876,ld,organic,5
187,2016,12,14.25634,ld,organic,5
187,2016,12.5,19.13439,ld,organic,5
187,2016,13,23.75937,ld,organic,5
187,2016,13.5,25.40059,ld,organic,5
187,2016,14,22.55546,ld,organic,5
187,2016,14.5,21.47981,ld,organic,5
187,2016,15,22.33599,ld,organic,5
187,2016,15.5,23.09121,ld,organic,5
187,2016,16,24.00301,ld,organic,5
187,2016,16.5,23.96771,ld,organic,5
187,2016,17,23.18593,ld,organic,5
187,2016,17.5,21.1174,ld,organic,5
187,2016,18,18.21613,ld,organic,5
187,2016,18.5,17.30691,ld,organic,5
187,2016,19,15.00075,ld,organic,5
187,2016,19.5,14.78367,ld,organic,5
187,2016,20,13.65937,ld,organic,5
187,2016,20.5,12.80499,ld,organic,5
187,2016,21,11.73939,ld,organic,5
187,2016,21.5,10.93768,ld,organic,5
187,2016,22,10.11561,ld,organic,5
187,2016,22.5,9.21957,ld,organic,5
187,2016,23,8.895699,ld,organic,5
187,2016,23.5,8.516029,ld,organic,5
188,2016,0,8.390409,ld,organic,5
188,2016,0.5,8.515793,ld,organic,5
188,2016,1,8.686052,ld,organic,5
188,2016,1.5,8.960079,ld,organic,5
188,2016,2,9.049015,ld,organic,5
188,2016,2.5,9.008256,ld,organic,5
188,2016,3,9.092796,ld,organic,5
188,2016,3.5,9.196289,ld,organic,5
188,2016,4,9.21942,ld,organic,5
188,2016,4.5,9.481952,ld,organic,5
188,2016,5,10.10865,ld,organic,5
188,2016,5.5,11.17799,ld,organic,5
188,2016,6,11.21081,ld,organic,5
188,2016,6.5,12.13661,ld,organic,5
188,2016,7,14.95063,ld,organic,5
188,2016,7.5,16.59324,ld,organic,5
188,2016,8,17.62698,ld,organic,5
188,2016,8.5,18.77605,ld,organic,5
188,2016,9,19.48295,ld,organic,5
188,2016,9.5,19.12815,ld,organic,5
188,2016,10,17.96116,ld,organic,5
188,2016,10.5,16.71484,ld,organic,5
188,2016,11,16.30758,ld,organic,5
188,2016,11.5,15.28137,ld,organic,5
188,2016,12,14.49921,ld,organic,5
188,2016,12.5,14.86475,ld,organic,5
188,2016,13,15.75532,ld,organic,5
188,2016,13.5,16.31966,ld,organic,5
188,2016,14,15.59839,ld,organic,5
188,2016,14.5,14.40685,ld,organic,5
188,2016,15,12.86477,ld,organic,5
188,2016,15.5,12.10513,ld,organic,5
188,2016,16,11.79188,ld,organic,5
188,2016,16.5,11.82601,ld,organic,5
188,2016,17,12.6467,ld,organic,5
188,2016,17.5,13.28102,ld,organic,5
188,2016,18,12.93528,ld,organic,5
188,2016,18.5,18.83485,ld,organic,5
188,2016,19,22.55597,ld,organic,5
188,2016,19.5,23.89484,ld,organic,5
188,2016,20,18.77215,ld,organic,5
188,2016,20.5,19.22718,ld,organic,5
188,2016,21,14.19085,ld,organic,5
188,2016,21.5,11.13204,ld,organic,5
188,2016,22,8.090479,ld,organic,5
188,2016,22.5,6.467862,ld,organic,5
188,2016,23,5.759939,ld,organic,5
188,2016,23.5,4.585351,ld,organic,5
189,2016,0,3.69246,ld,organic,5
189,2016,0.5,3.053321,ld,organic,5
189,2016,1,2.541759,ld,organic,5
189,2016,1.5,1.970428,ld,organic,5
189,2016,2,1.486266,ld,organic,5
189,2016,2.5,1.521344,ld,organic,5
189,2016,3,1.732972,ld,organic,5
189,2016,3.5,1.839439,ld,organic,5
189,2016,4,1.875939,ld,organic,5
189,2016,4.5,1.971431,ld,organic,5
189,2016,5,2.304669,ld,organic,5
189,2016,5.5,2.953645,ld,organic,5
189,2016,6,3.729638,ld,organic,5
189,2016,6.5,4.613906,ld,organic,5
189,2016,7,5.490458,ld,organic,5
189,2016,7.5,6.073388,ld,organic,5
189,2016,8,7.973771,ld,organic,5
189,2016,8.5,7.737564,ld,organic,5
189,2016,9,7.444106,ld,organic,5
189,2016,9.5,8.761233,ld,organic,5
189,2016,10,13.98323,ld,organic,5
189,2016,10.5,13.07652,ld,organic,5
189,2016,11,11.57542,ld,organic,5
189,2016,11.5,10.74494,ld,organic,5
189,2016,12,10.23975,ld,organic,5
189,2016,12.5,9.88637,ld,organic,5
189,2016,13,10.09994,ld,organic,5
189,2016,13.5,9.861547,ld,organic,5
189,2016,14,9.179448,ld,organic,5
189,2016,14.5,9.390667,ld,organic,5
189,2016,15,9.921026,ld,organic,5
189,2016,15.5,10.66389,ld,organic,5
189,2016,16,10.75675,ld,organic,5
189,2016,16.5,10.08869,ld,organic,5
189,2016,17,9.712318,ld,organic,5
189,2016,17.5,9.36254,ld,organic,5
189,2016,18,9.067605,ld,organic,5
189,2016,18.5,8.478869,ld,organic,5
189,2016,19,7.706518,ld,organic,5
189,2016,19.5,6.929994,ld,organic,5
189,2016,20,6.332168,ld,organic,5
189,2016,20.5,5.902343,ld,organic,5
189,2016,21,5.568506,ld,organic,5
189,2016,21.5,5.070781,ld,organic,5
189,2016,22,4.377449,ld,organic,5
189,2016,22.5,3.462527,ld,organic,5
189,2016,23,2.862215,ld,organic,5
189,2016,23.5,1.866212,ld,organic,5
190,2016,0,0.926819,ld,organic,5
190,2016,0.5,0.5016174,ld,organic,5
190,2016,1,0.01801109,ld,organic,5
190,2016,1.5,-0.6267958,ld,organic,5
190,2016,2,-1.05318,ld,organic,5
190,2016,2.5,-1.111735,ld,organic,5
190,2016,3,-1.045204,ld,organic,5
190,2016,3.5,-1.193712,ld,organic,5
190,2016,4,-1.067624,ld,organic,5
190,2016,4.5,-0.2637748,ld,organic,5
190,2016,5,0.8650969,ld,organic,5
190,2016,5.5,2.189177,ld,organic,5
190,2016,6,3.327914,ld,organic,5
190,2016,6.5,3.910062,ld,organic,5
190,2016,7,4.308468,ld,organic,5
190,2016,7.5,5.108008,ld,organic,5
190,2016,8,6.500362,ld,organic,5
190,2016,8.5,8.144517,ld,organic,5
190,2016,9,9.230222,ld,organic,5
190,2016,9.5,9.373268,ld,organic,5
190,2016,10,10.34366,ld,organic,5
190,2016,10.5,11.37676,ld,organic,5
190,2016,11,11.67657,ld,organic,5
190,2016,11.5,11.95929,ld,organic,5
190,2016,12,12.4858,ld,organic,5
190,2016,12.5,12.91143,ld,organic,5
190,2016,13,13.29818,ld,organic,5
190,2016,13.5,13.94691,ld,organic,5
190,2016,14,14.28918,ld,organic,5
