doy,year,hour,tempS,sensorZ,sensInfo,sensorLoc,site
185,2016,21,4.2,8,tempS.5TM,organic interface,ld
185,2016,21.5,3.9,8,tempS.5TM,organic interface,ld
185,2016,22,3.7,8,tempS.5TM,organic interface,ld
185,2016,22.5,3.6,8,tempS.5TM,organic interface,ld
185,2016,23,3.5,8,tempS.5TM,organic interface,ld
185,2016,23.5,3.4,8,tempS.5TM,organic interface,ld
186,2016,0,3.2,8,tempS.5TM,organic interface,ld
186,2016,0.5,3,8,tempS.5TM,organic interface,ld
186,2016,1,3,8,tempS.5TM,organic interface,ld
186,2016,1.5,2.9,8,tempS.5TM,organic interface,ld
186,2016,2,2.9,8,tempS.5TM,organic interface,ld
186,2016,2.5,2.9,8,tempS.5TM,organic interface,ld
186,2016,3,2.9,8,tempS.5TM,organic interface,ld
186,2016,3.5,3,8,tempS.5TM,organic interface,ld
186,2016,4,3,8,tempS.5TM,organic interface,ld
186,2016,4.5,3,8,tempS.5TM,organic interface,ld
186,2016,5,3,8,tempS.5TM,organic interface,ld
186,2016,5.5,3.1,8,tempS.5TM,organic interface,ld
186,2016,6,3,8,tempS.5TM,organic interface,ld
186,2016,6.5,3.1,8,tempS.5TM,organic interface,ld
186,2016,7,3.6,8,tempS.5TM,organic interface,ld
186,2016,7.5,4.1,8,tempS.5TM,organic interface,ld
186,2016,8,4.7,8,tempS.5TM,organic interface,ld
186,2016,8.5,5,8,tempS.5TM,organic interface,ld
186,2016,9,5.3,8,tempS.5TM,organic interface,ld
186,2016,9.5,5.8,8,tempS.5TM,organic interface,ld
186,2016,10,6.2,8,tempS.5TM,organic interface,ld
186,2016,10.5,6.5,8,tempS.5TM,organic interface,ld
186,2016,11,6.4,8,tempS.5TM,organic interface,ld
186,2016,11.5,6.3,8,tempS.5TM,organic interface,ld
186,2016,12,6,8,tempS.5TM,organic interface,ld
186,2016,12.5,6,8,tempS.5TM,organic interface,ld
186,2016,13,6.3,8,tempS.5TM,organic interface,ld
186,2016,13.5,6.5,8,tempS.5TM,organic interface,ld
186,2016,14,6.6,8,tempS.5TM,organic interface,ld
186,2016,14.5,6.7,8,tempS.5TM,organic interface,ld
186,2016,15,6.7,8,tempS.5TM,organic interface,ld
186,2016,15.5,6.6,8,tempS.5TM,organic interface,ld
186,2016,16,6.5,8,tempS.5TM,organic interface,ld
186,2016,16.5,6.3,8,tempS.5TM,organic interface,ld
186,2016,17,6.3,8,tempS.5TM,organic interface,ld
186,2016,17.5,6.3,8,tempS.5TM,organic interface,ld
186,2016,18,6.1,8,tempS.5TM,organic interface,ld
186,2016,18.5,5.8,8,tempS.5TM,organic interface,ld
186,2016,19,5.6,8,tempS.5TM,organic interface,ld
186,2016,19.5,5.4,8,tempS.5TM,organic interface,ld
186,2016,20,5.2,8,tempS.5TM,organic interface,ld
186,2016,20.5,5,8,tempS.5TM,organic interface,ld
186,2016,21,4.9,8,tempS.5TM,organic interface,ld
186,2016,21.5,4.7,8,tempS.5TM,organic interface,ld
186,2016,22,4.4,8,tempS.5TM,organic interface,ld
186,2016,22.5,4.1,8,tempS.5TM,organic interface,ld
186,2016,23,3.9,8,tempS.5TM,organic interface,ld
186,2016,23.5,3.8,8,tempS.5TM,organic interface,ld
187,2016,0,3.8,8,tempS.5TM,organic interface,ld
187,2016,0.5,3.7,8,tempS.5TM,organic interface,ld
187,2016,1,3.5,8,tempS.5TM,organic interface,ld
187,2016,1.5,3.3,8,tempS.5TM,organic interface,ld
187,2016,2,3,8,tempS.5TM,organic interface,ld
187,2016,2.5,2.8,8,tempS.5TM,organic interface,ld
187,2016,3,2.7,8,tempS.5TM,organic interface,ld
187,2016,3.5,2.6,8,tempS.5TM,organic interface,ld
187,2016,4,2.6,8,tempS.5TM,organic interface,ld
187,2016,4.5,2.8,8,tempS.5TM,organic interface,ld
187,2016,5,2.9,8,tempS.5TM,organic interface,ld
187,2016,5.5,3,8,tempS.5TM,organic interface,ld
187,2016,6,3,8,tempS.5TM,organic interface,ld
187,2016,6.5,3.2,8,tempS.5TM,organic interface,ld
187,2016,7,3.8,8,tempS.5TM,organic interface,ld
187,2016,7.5,4.7,8,tempS.5TM,organic interface,ld
187,2016,8,5.1,8,tempS.5TM,organic interface,ld
187,2016,8.5,5.4,8,tempS.5TM,organic interface,ld
187,2016,9,5.9,8,tempS.5TM,organic interface,ld
187,2016,9.5,6.6,8,tempS.5TM,organic interface,ld
187,2016,10,7.1,8,tempS.5TM,organic interface,ld
187,2016,10.5,7.4,8,tempS.5TM,organic interface,ld
187,2016,11,7.4,8,tempS.5TM,organic interface,ld
187,2016,11.5,7.4,8,tempS.5TM,organic interface,ld
187,2016,12,7.2,8,tempS.5TM,organic interface,ld
187,2016,12.5,7.3,8,tempS.5TM,organic interface,ld
187,2016,13,7.5,8,tempS.5TM,organic interface,ld
187,2016,13.5,7.8,8,tempS.5TM,organic interface,ld
187,2016,14,8,8,tempS.5TM,organic interface,ld
187,2016,14.5,8.1,8,tempS.5TM,organic interface,ld
187,2016,15,8.1,8,tempS.5TM,organic interface,ld
187,2016,15.5,8.1,8,tempS.5TM,organic interface,ld
187,2016,16,8.3,8,tempS.5TM,organic interface,ld
187,2016,16.5,8.5,8,tempS.5TM,organic interface,ld
187,2016,17,8.7,8,tempS.5TM,organic interface,ld
187,2016,17.5,8.6,8,tempS.5TM,organic interface,ld
187,2016,18,8.2,8,tempS.5TM,organic interface,ld
187,2016,18.5,8,8,tempS.5TM,organic interface,ld
187,2016,19,7.6,8,tempS.5TM,organic interface,ld
187,2016,19.5,7.4,8,tempS.5TM,organic interface,ld
187,2016,20,7.2,8,tempS.5TM,organic interface,ld
187,2016,20.5,7,8,tempS.5TM,organic interface,ld
187,2016,21,6.9,8,tempS.5TM,organic interface,ld
187,2016,21.5,6.7,8,tempS.5TM,organic interface,ld
187,2016,22,6.5,8,tempS.5TM,organic interface,ld
187,2016,22.5,6.3,8,tempS.5TM,organic interface,ld
187,2016,23,6.1,8,tempS.5TM,organic interface,ld
187,2016,23.5,6,8,tempS.5TM,organic interface,ld
188,2016,0,5.9,8,tempS.5TM,organic interface,ld
188,2016,0.5,5.8,8,tempS.5TM,organic interface,ld
188,2016,1,5.8,8,tempS.5TM,organic interface,ld
188,2016,1.5,5.9,8,tempS.5TM,organic interface,ld
188,2016,2,6,8,tempS.5TM,organic interface,ld
188,2016,2.5,5.9,8,tempS.5TM,organic interface,ld
188,2016,3,5.9,8,tempS.5TM,organic interface,ld
188,2016,3.5,5.9,8,tempS.5TM,organic interface,ld
188,2016,4,5.9,8,tempS.5TM,organic interface,ld
188,2016,4.5,5.9,8,tempS.5TM,organic interface,ld
188,2016,5,6,8,tempS.5TM,organic interface,ld
188,2016,5.5,6.1,8,tempS.5TM,organic interface,ld
188,2016,6,6.1,8,tempS.5TM,organic interface,ld
188,2016,6.5,6.2,8,tempS.5TM,organic interface,ld
188,2016,7,6.7,8,tempS.5TM,organic interface,ld
188,2016,7.5,7.1,8,tempS.5TM,organic interface,ld
188,2016,8,7.4,8,tempS.5TM,organic interface,ld
188,2016,8.5,7.7,8,tempS.5TM,organic interface,ld
188,2016,9,7.9,8,tempS.5TM,organic interface,ld
188,2016,9.5,7.9,8,tempS.5TM,organic interface,ld
188,2016,10,7.8,8,tempS.5TM,organic interface,ld
188,2016,10.5,7.7,8,tempS.5TM,organic interface,ld
188,2016,11,7.6,8,tempS.5TM,organic interface,ld
188,2016,11.5,7.5,8,tempS.5TM,organic interface,ld
188,2016,12,7.3,8,tempS.5TM,organic interface,ld
188,2016,12.5,7.3,8,tempS.5TM,organic interface,ld
188,2016,13,7.3,8,tempS.5TM,organic interface,ld
188,2016,13.5,7.4,8,tempS.5TM,organic interface,ld
188,2016,14,7.4,8,tempS.5TM,organic interface,ld
188,2016,14.5,7.3,8,tempS.5TM,organic interface,ld
188,2016,15,7.1,8,tempS.5TM,organic interface,ld
188,2016,15.5,7,8,tempS.5TM,organic interface,ld
188,2016,16,6.9,8,tempS.5TM,organic interface,ld
188,2016,16.5,6.8,8,tempS.5TM,organic interface,ld
188,2016,17,6.8,8,tempS.5TM,organic interface,ld
188,2016,17.5,6.9,8,tempS.5TM,organic interface,ld
188,2016,18,6.9,8,tempS.5TM,organic interface,ld
188,2016,18.5,6.9,8,tempS.5TM,organic interface,ld
188,2016,19,6.9,8,tempS.5TM,organic interface,ld
188,2016,19.5,6.9,8,tempS.5TM,organic interface,ld
188,2016,20,6.9,8,tempS.5TM,organic interface,ld
188,2016,20.5,6.7,8,tempS.5TM,organic interface,ld
188,2016,21,6.6,8,tempS.5TM,organic interface,ld
188,2016,21.5,6.4,8,tempS.5TM,organic interface,ld
188,2016,22,6.2,8,tempS.5TM,organic interface,ld
188,2016,22.5,5.9,8,tempS.5TM,organic interface,ld
188,2016,23,5.7,8,tempS.5TM,organic interface,ld
188,2016,23.5,5.5,8,tempS.5TM,organic interface,ld
189,2016,0,5.2,8,tempS.5TM,organic interface,ld
189,2016,0.5,5.1,8,tempS.5TM,organic interface,ld
189,2016,1,5,8,tempS.5TM,organic interface,ld
189,2016,1.5,4.8,8,tempS.5TM,organic interface,ld
189,2016,2,4.7,8,tempS.5TM,organic interface,ld
189,2016,2.5,4.6,8,tempS.5TM,organic interface,ld
189,2016,3,4.5,8,tempS.5TM,organic interface,ld
189,2016,3.5,4.4,8,tempS.5TM,organic interface,ld
189,2016,4,4.3,8,tempS.5TM,organic interface,ld
189,2016,4.5,4.3,8,tempS.5TM,organic interface,ld
189,2016,5,4.3,8,tempS.5TM,organic interface,ld
189,2016,5.5,4.3,8,tempS.5TM,organic interface,ld
189,2016,6,4.4,8,tempS.5TM,organic interface,ld
189,2016,6.5,4.5,8,tempS.5TM,organic interface,ld
189,2016,7,4.6,8,tempS.5TM,organic interface,ld
189,2016,7.5,4.7,8,tempS.5TM,organic interface,ld
189,2016,8,4.7,8,tempS.5TM,organic interface,ld
189,2016,8.5,4.8,8,tempS.5TM,organic interface,ld
189,2016,9,4.8,8,tempS.5TM,organic interface,ld
189,2016,9.5,4.9,8,tempS.5TM,organic interface,ld
189,2016,10,5.1,8,tempS.5TM,organic interface,ld
189,2016,10.5,5.2,8,tempS.5TM,organic interface,ld
189,2016,11,5.4,8,tempS.5TM,organic interface,ld
